t_max,y_ball,y_line,t_pretrial,t_windup,t_feedback,timing_tol,t_prep,ball_color,color,block_key,choice,t_choice,correct_choice,good_timing,id,datetime,block
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,1,0,0,0,0.6926288999999827,1,1,108,191114_111939,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,1,0,0,0,0.5844926999999928,0,0,108,191114_111939,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,1,0,0,0,0.7012908999999979,1,1,108,191114_111939,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,1,0,0,0,0.6543924999999945,0,0,108,191114_111939,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,1,0,0,0,0.646013099999999,0,0,108,191114_111939,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,1,0,0,0,0.6394906000000106,0,0,108,191114_111939,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,1,0,0,0,0.6347863000000246,0,0,108,191114_111939,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,1,0,0,0,0.65645209999999,0,0,108,191114_111939,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,1,0,0,0,0.6095580999999811,0,0,108,191114_111939,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,1,0,0,0,0.6240504000000101,0,0,108,191114_111939,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,1,0,0,0,0.5960028999999963,0,0,108,191114_111939,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,1,0,0,0,0.6350087000000088,0,0,108,191114_111939,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,1,0,0,0,0.6249563000000024,0,0,108,191114_111939,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,1,0,0,0,0.6246635999999853,0,0,108,191114_111939,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,1,0,0,0,0.6065667999999903,0,0,108,191114_111939,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,1,0,0,0,0.6890237000000013,0,0,108,191114_111939,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,1,0,0,0,0.5924443000000054,0,0,108,191114_111939,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,1,0,0,0,0.5905780000000164,0,0,108,191114_111939,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,1,0,0,0,0.6736566000000096,0,0,108,191114_111939,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,1,0,0,0,0.5599055000000078,0,0,108,191114_111939,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,1,0,0,0,0.6964202999999941,1,1,108,191114_111939,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,1,0,0,0,0.6995564999999943,1,1,108,191114_111939,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,1,0,0,0,0.6257200999999896,0,0,108,191114_111939,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,1,0,0,0,0.670290000000017,0,0,108,191114_111939,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,1,0,0,0,0.7023615000000177,1,1,108,191114_111939,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,1,0,0,0,0.7147958000000131,1,1,108,191114_111939,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,1,0,0,0,0.6792732999999999,0,0,108,191114_111939,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,1,0,0,0,0.6366509000000008,0,0,108,191114_111939,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,1,0,0,0,0.7068645999999831,1,1,108,191114_111939,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,1,0,0,0,0.6377509000000089,0,0,108,191114_111939,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,1,0,0,0,0.6276250999999832,0,0,108,191114_111939,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,1,0,0,0,0.6065754999999854,0,0,108,191114_111939,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,1,0,0,0,0.6686303000000123,0,0,108,191114_111939,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,1,0,0,0,0.7026748999999995,1,1,108,191114_111939,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,1,0,0,0,0.643374799999998,0,0,108,191114_111939,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,1,0,0,0,0.6887658000000215,0,0,108,191114_111939,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,1,0,0,0,0.6750460000000033,0,0,108,191114_111939,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,1,0,0,0,0.6113695999999834,0,0,108,191114_111939,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,1,0,0,0,0.7222009999999784,1,1,108,191114_111939,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,1,0,0,0,0.6678050000000099,0,0,108,191114_111939,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,1,0,0,0,0.6953776999999889,1,1,108,191114_111939,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,1,0,0,0,0.6507874000000072,0,0,108,191114_111939,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,1,0,0,0,0.730523200000016,1,1,108,191114_111939,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,1,0,0,0,0.6234227000000147,0,0,108,191114_111939,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,1,0,0,0,0.7027696999999989,1,1,108,191114_111939,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,1,0,0,0,0.7047514000000149,1,1,108,191114_111939,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,1,0,0,0,0.681892599999992,0,0,108,191114_111939,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,1,0,0,0,0.6154916000000071,0,0,108,191114_111939,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,1,0,0,0,0.7035217000000046,1,1,108,191114_111939,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,1,0,0,0,0.6808320999999978,0,0,108,191114_111939,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,1,0,0,0,0.6976969000000054,1,1,108,191114_111939,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,1,0,0,0,0.7461994999999831,1,1,108,191114_111939,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,1,0,0,0,0.6753586999999982,0,0,108,191114_111939,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,1,0,0,0,0.6956585000000018,1,1,108,191114_111939,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,1,0,0,0,0.6886494999999911,0,0,108,191114_111939,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,1,0,0,0,0.6672752999999944,0,0,108,191114_111939,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,1,0,0,0,0.6918943999999897,1,1,108,191114_111939,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,1,0,0,0,0.6776579000000084,0,0,108,191114_111939,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,1,0,0,0,0.6549342000000081,0,0,108,191114_111939,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,1,0,0,0,0.7631659000000127,1,1,108,191114_111939,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,1,0,0,0,0.6396394999999814,0,0,108,191114_111939,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,1,0,0,0,0.7117971000000068,1,1,108,191114_111939,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,1,0,0,0,0.6720247000000029,0,0,108,191114_111939,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,1,0,0,0,0.680393800000013,0,0,108,191114_111939,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,1,0,0,0,0.6674734999999942,0,0,108,191114_111939,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,1,0,0,0,0.6555637000000104,0,0,108,191114_111939,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,1,0,0,0,0.752306700000014,1,1,108,191114_111939,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,1,0,0,0,0.6314139000000069,0,0,108,191114_111939,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,1,0,0,0,0.6627964000000134,0,0,108,191114_111939,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,1,0,0,0,0.7616210000000138,1,1,108,191114_111939,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,1,0,0,0,0.7491788999999699,1,1,108,191114_111939,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,1,0,0,0,0.7397614000000431,1,1,108,191114_111939,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,1,0,0,0,0.7179586999999629,1,1,108,191114_111939,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,1,0,0,0,0.6706620000000157,0,0,108,191114_111939,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,1,0,0,0,0.7274021999999946,1,1,108,191114_111939,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,1,0,0,0,0.6365889999999809,0,0,108,191114_111939,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,1,0,0,0,0.7249880999999846,1,1,108,191114_111939,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,1,0,0,0,0.7444934000000331,1,1,108,191114_111939,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,1,0,0,0,0.6365414000000215,0,0,108,191114_111939,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,1,0,0,0,0.7000002999999652,1,1,108,191114_111939,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,1,0,0,0,0.6806420000000003,0,0,108,191114_111939,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,1,0,0,0,0.7138412999999787,1,1,108,191114_111939,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,1,0,0,0,0.6641360000000077,0,0,108,191114_111939,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,1,0,0,0,0.7328305999999657,1,1,108,191114_111939,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,1,0,0,0,0.6942989000000012,1,1,108,191114_111939,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,1,0,0,0,0.71101799999999,1,1,108,191114_111939,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,1,0,0,0,0.669237099999998,0,0,108,191114_111939,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,1,0,0,0,0.6874783999999977,0,0,108,191114_111939,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,1,0,0,0,0.7138978000000066,1,1,108,191114_111939,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,1,0,0,0,0.6998839000000544,1,1,108,191114_111939,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,1,0,0,0,0.7291254000000095,1,1,108,191114_111939,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,1,0,0,0,0.6961829000000194,1,1,108,191114_111939,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,1,0,0,0,0.7282715999999937,1,1,108,191114_111939,0
