t_max,y_ball,y_line,t_pretrial,t_windup,t_feedback,timing_tol,t_prep,ball_color,block_key,choice,t_choice,correct_choice,good_timing,id,datetime,block
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,0,0,-1,-1,0,0,118,200110_143413,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,0,0,0,0.7083421999999985,1,1,118,200110_143413,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,0,0,0,0.6987181999999962,1,1,118,200110_143413,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,0,0,0,0.710282799999996,1,1,118,200110_143413,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,0,0,0,0.7305250000000086,1,1,118,200110_143413,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,0,0,0,0.6886019999999974,0,0,118,200110_143413,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,0,0,0,0.6702785999999833,0,0,118,200110_143413,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,0,0,0,0.7194945999999846,1,1,118,200110_143413,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,0,0,0,0.7375792999999874,1,1,118,200110_143413,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,0,0,0,0.6822080000000256,0,0,118,200110_143413,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,0,0,0,0.7048940999999843,1,1,118,200110_143413,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,0,0,0,0.731634500000007,1,1,118,200110_143413,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,0,0,0,0.6526372000000095,0,0,118,200110_143413,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,0,0,0,0.776131700000002,1,1,118,200110_143413,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,0,0,0,0.6828119000000129,0,0,118,200110_143413,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,0,0,0,0.6949209000000224,1,1,118,200110_143413,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,0,0,0,0.6348749999999882,0,0,118,200110_143413,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,0,0,0,0.728946000000002,1,1,118,200110_143413,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,0,0,0,0.6760141999999917,0,0,118,200110_143413,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,0,0,0,0.7214746999999818,1,1,118,200110_143413,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,0,0,0,0.7113160999999991,1,1,118,200110_143413,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,0,0,0,0.6894861000000049,0,0,118,200110_143413,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,0,0,0,0.6239166999999896,0,0,118,200110_143413,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,0,0,0,0.7327984999999956,1,1,118,200110_143413,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,0,0,0,0.703416800000008,1,1,118,200110_143413,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,0,0,0,0.6949819000000105,1,1,118,200110_143413,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,0,0,0,0.7047607000000028,1,1,118,200110_143413,0
0.75,0.4,-0.3,0.5,0.1,0.5,0.06,0.5,0,0,0,0.762310100000002,1,1,118,200110_143413,0
